3094,5,3,27
3095,2,3,29
3096,4,3,35
3097,2,4,42
3098,6,4,39
3099,2,4,38
3100,4,4,35
3101,2,4,40
3102,4,4,37
3103,5,4,40
3104,4,4,39
3105,5,4,32
3106,4,4,34
3107,2,4,32
3108,2,4,32
3109,3,4,29
3110,2,4,20
3111,6,4,21
3112,2,3,11
3125,1,1,11
3126,1,1,13
3127,1,1,12
3128,1,2,15
3129,1,2,12
3130,1,1,10
3131,1,1,11
3132,6,1,13
3133,1,1,13
3134,4,2,18
3135,4,2,17
3136,4,4,16
3137,4,5,18
3138,4,5,25
3139,4,5,26
3140,3,4,34
3141,4,4,34
3142,4,3,27
3143,4,3,32
3144,4,3,32
3145,4,3,35
3146,4,5,39
3147,4,3,37
3148,4,4,36
3149,4,4,38
3150,4,4,34
3151,4,3,33
3152,4,3,28
3153,4,3,28
3154,4,2,28
3155,4,4,24
3156,4,3,29
3157,4,5,38
3158,4,4,32
3159,4,4,41
3160,4,4,36
3161,4,3,33
3162,4,3,32
3163,4,3,31
3164,4,3,33
3165,5,3,30
3166,5,3,33
3167,5,5,38
3168,5,4,35
3169,5,6,42
3170,4,4,36
3171,4,3,34
3172,4,3,37
3173,4,3,42
3174,4,3,46
3175,4,3,47
3176,3,4,50
3177,3,4,59
3178,4,4,55
3179,4,4,51
3180,4,4,54
3181,4,4,50
3182,4,4,52
3183,4,4,42
3184,4,3,29
3185,4,4,38
3186,4,4,36
3187,4,3,32
3188,4,3,29
3189,4,3,28
3190,4,4,36
3191,4,4,32
3192,4,5,41
3193,4,4,35
3194,4,4,37
3195,4,5,44
3196,4,5,40
3197,4,4,34
3198,4,4,30
3199,4,4,40
3200,4,4,39
3201,4,4,39
3202,4,4,43
3203,4,4,44
3204,4,3,37
3205,4,3,39
3206,4,4,43
3207,4,4,46
3208,4,6,44
3209,4,3,40
3210,4,3,36
3211,4,3,37
3212,4,3,33
3213,4,3,34
3214,4,3,35
3215,3,3,34
3216,3,3,35
3217,4,4,37
3218,6,4,38
3219,4,4,40
3220,4,4,43
3221,4,4,37
3222,4,4,37
3223,4,4,32
3224,4,4,35
3225,4,4,33
3226,4,4,31
3227,4,4,33
3228,4,4,34
3229,6,4,30
3230,3,3,24
3231,6,4,18
3232,6,3,12
3245,1,1,11
3246,1,1,11
3247,1,1,13
3248,1,1,14
3249,1,1,14
3250,2,1,12
3251,1,2,15
3252,2,2,14
3253,6,2,14
3254,1,2,14
3255,4,2,13
3256,5,6,16
3257,4,2,18
3258,5,5,24
3259,5,5,34
3260,4,4,36
3261,5,4,36
3262,4,3,32
3263,5,3,31
3264,4,3,34
3265,5,4,40
3266,4,5,47
3267,5,5,43
3268,4,4,41
3269,5,4,43
3270,4,5,50
3271,5,3,31
3272,5,3,35
3273,4,2,26
3274,2,2,28
3275,4,4,34
3276,5,4,33
3277,4,4,37
3278,5,4,37
3279,4,4,39
3280,5,4,37
3281,4,3,42
3282,5,3,36
3283,5,3,35
3284,4,3,39
3285,5,3,34
3286,5,3,37
3287,7,3,35
3288,5,3,35
3289,5,4,36
3290,4,5,45
3291,7,4,44
3292,4,3,40
3293,5,5,51
3294,4,5,48
3295,5,5,47
3296,5,4,55
3297,4,4,51
3298,5,4,49
3299,4,4,54
3300,2,4,55
3301,4,3,51
3302,5,4,49
3303,4,4,44
3304,5,4,44
3305,4,4,41
3306,5,4,34
3307,4,3,32
3308,5,3,31
3309,5,3,25
3310,4,3,31
3311,5,4,43
3312,4,5,43
3313,5,4,37
3314,4,4,37
3315,5,5,42
3316,4,4,42
3317,2,4,41
3318,4,4,32
3319,2,4,35
3320,4,3,37
3321,2,4,40
3322,5,4,41
3323,4,4,41
3324,2,3,34
3325,4,4,40
3326,2,3,36
3327,4,3,39
3328,5,3,40
3329,4,3,33
3330,5,3,36
3331,4,3,36
3332,5,3,39
3333,4,3,35
3334,5,3,36
3335,2,3,35
3336,4,3,31
3337,5,3,37
3338,3,4,36
3339,2,4,35
3340,4,4,40
3341,5,4,37
3342,4,4,34
3343,5,4,35
3344,4,4,40
3345,5,4,34
3346,4,4,36
3347,2,4,36
3348,5,4,33
3349,3,4,25
3350,2,3,19
3351,6,3,11
3352,2,3,13
3365,1,1,10
3366,1,2,16
3367,1,1,12
3368,1,1,14
3369,1,2,15
3370,1,1,14
3371,1,1,13
3372,6,2,12
3373,6,2,14
3374,4,2,16
3375,4,2,15
3376,4,2,17
3377,4,2,15
3378,4,4,25
3379,4,5,32
3380,4,4,36
3381,4,4,37
3382,4,2,34
3383,4,3,32
3384,4,3,33
3385,4,3,35
3386,4,4,45
3387,4,6,48
3388,4,5,43
3389,4,4,39
3390,4,6,45
3391,4,5,33
3392,3,3,33
3393,6,3,36
3394,4,3,36
3395,4,4,41
3396,4,4,34
3397,4,4,35
3398,4,4,44
3399,4,4,45
3400,4,4,36
3401,4,3,34
3402,4,3,33
3403,4,5,41
3404,4,6,41
3405,5,7,48
3406,5,7,50
3407,5,4,43
3408,4,4,38
3409,4,3,39
3410,4,6,49
3411,4,3,47
3412,4,3,48
3413,4,3,45
3414,4,3,51
3415,4,4,54
3416,4,4,52
3417,3,4,51
3418,4,4,55
3419,3,3,52
3420,4,3,53
3421,4,3,50
3422,4,4,52
3423,4,4,48
3424,4,4,40
3425,4,3,33
3426,4,3,35
3427,4,3,33
3428,4,3,31
3429,4,3,32
3430,4,3,28
3431,4,4,36
3432,4,3,32
3433,4,3,35
3434,3,3,36
3435,4,4,37
3436,3,5,29
3437,3,4,32
3438,6,3,36
3439,3,4,39
3440,4,4,37
3441,4,4,44
3442,4,4,41
3443,3,4,39
3444,3,4,44
3445,6,3,39
3446,4,3,38
3447,4,3,39
3448,4,3,37
3449,4,3,38
3450,4,3,37
3451,4,3,41
3452,4,3,37
3453,4,3,36
3454,4,3,36
3455,4,3,34
3456,4,3,32
3457,4,3,34
3458,3,3,33
3459,4,4,36
3460,4,4,39
3461,4,4,35
3462,4,4,36
3463,4,5,34
3464,4,4,34
3465,4,4,31
3466,4,5,35
3467,4,5,37
3468,4,4,31
3469,3,4,24
3470,3,4,23
3471,6,3,12
3472,6,3,12
3485,2,1,11
3486,2,1,13
3487,1,1,13
3488,2,1,14
3489,1,2,15
3490,1,2,16
3491,1,2,15
3492,1,2,15
3493,6,2,14
3494,2,2,16
3495,4,2,16
3496,7,2,18
3497,4,4,22
3498,5,2,23
3499,5,4,28
3500,4,3,34
3501,5,4,39
3502,4,3,37
3503,5,3,34
3504,4,3,35
3505,5,4,37
3506,4,4,38
3507,5,4,44
3508,4,4,40
3509,5,3,39
3510,4,3,39
3511,5,2,30
3512,5,3,37
3513,6,3,37
3514,2,3,42
3515,4,4,35
3516,5,4,47
3517,4,3,41
3518,5,3,42
3519,4,3,39
3520,5,3,44
3521,4,3,40
3522,7,3,38
3523,5,3,37
3524,4,6,45
3525,5,7,53
3526,5,7,56
3527,7,5,47
3528,4,5,42
3529,5,3,45
3530,4,3,49
3531,7,3,50
3532,4,3,50
3533,5,3,49
3534,4,3,52
3535,5,4,54
3536,5,3,56
3537,4,4,60
3538,5,3,56
3539,4,4,62
3540,5,4,57
3541,4,4,61
3542,2,4,63
3543,4,4,55
3544,5,4,40
3545,4,3,39
3546,5,3,39
3547,4,3,37
3548,5,3,34
3549,5,3,35
3550,4,3,39
3551,5,4,37
3552,4,3,25
3553,5,3,34
3554,3,3,36
3555,2,3,32
3556,3,4,41
3557,5,4,43
3558,6,5,44
3559,5,4,40
3560,4,4,43
3561,5,4,40
3562,5,4,39
3563,3,4,46
3564,5,4,48
3565,6,3,43
3566,2,4,44
3567,4,4,45
3568,5,4,43
3569,4,3,39
3570,7,4,35
3571,4,3,34
3572,5,3,37
3573,4,3,35
3574,2,3,34
3575,5,3,33
3576,4,3,37
3577,5,3,32
3578,4,3,34
3579,5,3,36
3580,4,4,40
3581,5,4,45
3582,4,4,40
3583,5,4,35
3584,4,4,34
3585,5,4,37
3586,4,4,33
3587,2,4,32
3588,5,4,33
3589,4,3,24
3590,5,4,22
3591,3,4,23
3592,2,3,11
3605,1,1,12
3606,1,1,14
3607,1,1,12
3608,1,1,14
3609,1,1,12
3610,1,3,22
3611,1,2,18
3612,1,2,11
3613,6,2,14
3614,4,2,14
3615,4,2,16
3616,4,2,18
3617,4,2,22
3618,4,2,25
3619,4,2,29
3620,4,2,32
3621,4,3,34
3622,4,4,39
3623,4,3,33
3624,4,3,41
3625,4,2,37
3626,4,3,35
3627,4,4,44
3628,4,3,40
3629,4,3,42
3630,4,3,33
3631,3,3,33
3632,3,3,38
3633,6,3,41
3634,4,3,36
3635,4,3,43
3636,4,3,42
3637,4,3,44
3638,4,4,47
3639,4,4,42
3640,4,3,36
3641,4,3,34
3642,4,3,42
3643,4,3,42
3644,4,3,47
3645,5,3,40
3646,5,5,44
3647,5,4,45
3648,4,4,46
3649,4,5,53
3650,4,5,54
3651,4,5,56
3652,4,3,45
3653,4,3,49
3654,4,3,57
3655,4,3,57
3656,4,3,55
3657,4,5,62
3658,4,4,59
3659,4,4,65
3660,4,4,58
3661,4,4,58
3662,4,4,57
3663,4,4,49
3664,4,4,56
3665,4,4,48
3666,4,4,45
3667,4,4,44
3668,4,4,37
3669,4,4,46
3670,4,4,38
3671,4,4,36
3672,4,4,37
3673,4,3,28
3674,3,3,27
3675,3,3,26
3676,3,3,32
3677,3,3,33
3678,6,3,36
3679,3,4,41
3680,4,4,39
3681,4,3,34
3682,4,3,34
3683,3,4,48
3684,3,4,43
3685,6,3,40
3686,4,4,39
3687,4,3,41
3688,4,3,41
3689,4,3,32
3690,4,3,34
3691,4,3,37
3692,4,3,36
3693,4,3,33
3694,4,3,31
3695,4,3,33
3696,4,3,35
3697,4,3,35
3698,4,3,35
3699,4,4,39
3700,4,3,37
3701,4,4,39
3702,4,4,40
3703,4,4,36
3704,4,4,33
3705,4,4,29
3706,4,5,30
3707,4,4,31
3708,4,4,28
3709,4,4,27
3710,4,3,19
3711,3,3,15
3712,3,3,10
3725,2,1,13
3726,1,2,15
3727,1,1,14
3728,1,2,19
3729,1,2,19
3730,2,3,19
3731,1,2,15
3732,2,2,17
3733,1,2,14
3734,1,2,18
3735,4,2,14
3736,5,3,20
3737,4,3,22
3738,2,2,27
3739,5,3,32
3740,4,6,35
3741,5,4,40
3742,3,3,40
3743,2,2,39
3744,4,3,44
3745,2,3,44
3746,4,6,42
3747,2,3,42
3748,4,3,43
3749,2,3,41
3750,3,3,38
3751,2,3,36
3752,2,3,39
3753,6,3,39
3754,5,2,35
3755,3,3,42
3756,5,3,43
3757,4,3,39
3758,5,4,46
3759,4,3,44
3760,5,3,37
3761,4,3,41
3762,5,3,35
3763,5,3,50
3764,4,4,51
3765,5,3,44
3766,5,5,51
3767,7,5,46
3768,4,4,45
3769,5,5,49
3770,4,5,58
3771,5,5,58
3772,4,3,51
3773,5,3,52
3774,4,3,46
3775,5,3,52
3776,5,4,58
3777,4,3,60
3778,5,4,62
3779,4,4,66
3780,5,4,63
3781,4,6,59
3782,5,4,57
3783,4,4,52
3784,5,4,53
3785,4,4,57
3786,5,4,46
3787,4,4,50
3788,5,6,49
3789,5,3,40
3790,4,4,44
3791,5,4,40
3792,4,4,37
3793,5,4,42
3794,6,3,33
3795,2,3,32
3796,3,3,30
3797,2,4,39
3798,6,4,43
3799,2,4,39
3800,4,4,45
3801,2,4,41
3802,2,4,35
3803,6,5,46
3804,2,4,47
3805,1,3,37
3806,2,4,45
3807,4,4,46
3808,2,3,34
3809,4,3,39
3810,5,5,42
3811,4,3,38
3812,5,3,33
3813,4,3,34
3814,2,3,31
3815,5,3,35
3816,4,4,36
3817,5,3,38
3818,3,4,39
3819,5,4,41
3820,4,4,38
3821,5,4,36
3822,4,4,40
3823,5,4,39
3824,4,4,28
3825,5,4,30
3826,4,4,27
3827,5,4,34
3828,5,4,24
3829,4,4,24
3830,5,4,19
3831,3,3,14
3832,5,4,10
3845,1,1,13
3846,1,3,15
3847,1,3,19
3848,1,2,16
3849,1,3,17
3850,1,2,17
3851,1,2,15
3852,1,3,20
3853,1,2,17
3854,4,3,19
3855,4,2,18
3856,4,2,21
3857,4,3,23
3858,4,2,26
3859,4,3,34
3860,4,3,41
3861,4,6,48
3862,3,3,46
3863,4,3,47
3864,4,3,48
3865,4,3,49
3866,4,4,53
3867,4,4,52
3868,4,3,46
3869,3,3,41
3870,3,3,40
3871,6,3,40
3872,6,2,34
3873,6,4,42
3874,3,3,39
3875,3,3,43
3876,4,3,38
3877,4,3,42
3878,4,3,38
3879,4,3,43
3880,4,3,40
3881,4,3,42
3882,4,3,50
3883,4,4,44
3884,4,4,44
3885,5,3,42
3886,5,4,54
3887,4,6,45
3888,4,4,49
3889,4,4,50
3890,4,4,56
3891,4,3,55
3892,4,3,50
3893,4,3,54
3894,4,3,54
3895,4,3,57
3896,4,4,60
3897,4,4,56
3898,4,3,53
3899,4,4,55
3900,4,4,60
3901,4,3,56
3902,4,4,58
3903,4,4,54
3904,4,4,48
3905,4,4,51
3906,4,4,46
3907,4,4,46
3908,4,4,48
3909,4,4,40
3910,4,4,40
3911,4,4,43
3912,4,4,40
3913,4,3,33
3914,6,4,42
3915,3,4,42
3916,3,3,32
3917,3,3,32
3918,6,4,43
3919,3,4,41
3920,4,4,39
3921,3,4,41
3922,6,5,43
3923,6,4,43
3924,6,4,43
3925,1,4,45
3926,4,4,47
3927,4,4,43
3928,4,4,43
3929,4,4,41
3930,4,3,37
3931,4,3,38
3932,4,3,33
3933,4,3,37
3934,4,4,39
3935,4,4,38
3936,4,4,35
3937,4,3,38
3938,3,3,40
3939,4,4,39
3940,4,4,39
3941,4,4,37
3942,4,4,36
3943,4,4,35
3944,4,4,29
3945,4,4,28
3946,4,4,30
3947,4,4,31
3948,4,3,20
3949,4,3,17
3950,4,4,16
3951,3,3,12
3952,3,3,9
3965,1,1,13
3966,1,2,16
3967,1,2,17
3968,1,2,16
3969,1,3,22
3970,2,2,17
3971,1,3,21
3972,1,2,15
3973,1,2,18
3974,2,2,17
3975,4,2,18
3976,5,2,24
3977,4,2,28
3978,2,2,30
3979,5,3,35
3980,3,3,42
3981,2,4,44
3982,6,4,51
3983,2,3,42
3984,3,3,45
3985,5,3,47
3986,6,5,59
3987,2,5,59
3988,3,4,48
3989,5,3,45
3990,2,3,46
3991,1,3,40
3992,1,3,44
3993,6,3,41
3994,2,3,35
3995,3,3,43
3996,2,3,38
3997,3,3,38
3998,2,3,41
3999,3,3,38
4000,2,3,36
4001,4,3,42
4002,5,3,44
4003,5,4,46
4004,4,4,44
4005,5,4,43
4006,4,5,54
4007,5,5,49
4008,4,5,51
4009,5,3,54
4010,4,4,51
4011,5,4,50
4012,4,3,55
4013,5,4,55
4014,4,3,55
4015,5,4,62
4016,5,4,57
4017,4,4,64
4018,5,4,58
4019,4,3,56
4020,5,3,56
4021,4,3,51
4022,5,3,49
4023,4,4,50
4024,5,4,48
4025,4,4,52
4026,5,4,47
4027,4,4,45
4028,5,4,47
4029,5,4,44
4030,4,4,42
4031,5,4,40
4032,4,4,47
4033,5,4,41
4034,3,4,45
4035,2,4,48
4036,6,4,42
4037,2,4,47
4038,3,4,45
4039,2,4,48
4040,6,4,45
4041,2,4,56
4042,2,3,29
4043,1,4,41
4044,2,4,46
4045,1,4,46
4046,2,4,42
4047,3,4,45
4048,5,4,44
4049,4,4,48
4050,5,4,41
4051,4,4,38
4052,5,3,33
4053,4,3,36
4054,5,3,37
4055,5,3,35
4056,4,3,35
4057,5,3,36
4058,3,3,37
4059,2,3,33
4060,4,3,35
4061,5,4,37
4062,4,3,31
4063,5,4,27
4064,4,3,26
4065,5,4,27
4066,4,4,26
4067,5,4,23
4068,5,4,21
4069,4,4,20
4070,5,3,15
4071,4,3,13
4072,5,4,10
4085,1,1,14
4086,1,2,15
4087,1,6,19
4088,1,2,19
4089,1,2,13
4090,1,3,21
4091,1,2,20
4092,1,2,16
4093,1,2,16
4094,4,3,24
4095,4,3,25
4096,4,2,25
4097,4,4,32
4098,4,4,38
4099,4,3,39
4100,3,4,43
4101,3,3,42
4102,6,4,46
4103,3,6,43
4104,3,4,49
4105,4,3,50
4106,6,4,56
4107,4,4,63
4108,3,5,55
4109,3,3,48
4110,1,3,46
4111,1,3,42
4112,6,3,45
4113,6,3,39
4114,3,3,42
4115,3,2,36
4116,3,3,35
4117,3,3,42
4118,3,3,40
4119,3,3,38
4120,4,3,43
4121,4,3,40
4122,4,3,41
4123,4,4,45
4124,4,5,48
4125,5,4,45
4126,4,4,47
4127,4,4,52
4128,4,4,53
4129,4,4,58
4130,4,4,55
4131,4,3,50
4132,4,3,55
4133,4,3,55
4134,4,4,52
4135,4,5,68
4136,4,4,62
4137,4,4,56
4138,4,3,51
4139,4,3,50
4140,4,3,55
4141,4,3,50
4142,4,3,50
4143,4,4,52
4144,4,4,51
4145,4,4,51
4146,4,4,50
4147,4,4,48
4148,4,4,51
4149,4,4,49
4150,4,4,43
4151,4,4,42
4152,4,5,48
4153,4,4,42
4154,3,4,47
4155,3,4,48
4156,6,4,51
4157,4,4,46
4158,3,4,46
4159,4,4,46
4160,6,4,46
4161,6,4,50
4162,1,4,41
4163,1,4,47
4164,1,4,42
4165,1,5,43
4166,3,4,45
4167,3,4,43
4168,4,4,49
4169,4,4,45
4170,4,4,44
4171,4,3,36
4172,4,4,41
4173,4,3,37
4174,4,3,35
4175,4,3,32
4176,4,4,37
4177,4,4,36
4178,3,3,36
4179,4,4,37
4180,4,4,34
4181,4,3,33
4182,4,3,29
4183,4,4,28
4184,4,4,28
4185,4,4,26
4186,4,4,24
4187,4,4,26
4188,4,4,24
4189,4,3,16
4190,4,3,10
4191,4,4,14
4192,4,4,12
4205,1,3,13
4206,2,2,12
4207,1,2,12
4208,1,2,21
4209,1,3,22
4210,1,2,22
4211,1,2,14
4212,2,2,19
4213,6,3,21
4214,1,2,18
4215,4,2,22
4216,5,5,36
4217,4,4,32
4218,5,4,45
4219,5,4,45
4220,3,5,45
4221,5,4,47
4222,6,3,49
4223,2,6,47
4224,4,5,53
4225,5,3,56
4226,3,4,60
4227,5,3,54
4228,4,3,51
4229,5,3,52
4230,3,3,50
4231,2,3,49
4232,2,3,46
4233,2,2,37
4234,2,3,43
4235,2,3,41
4236,2,3,40
4237,2,3,41
4238,2,4,48
4239,2,3,44
4240,2,3,45
4241,4,3,44
4242,5,3,46
4243,5,5,50
4244,5,4,47
4245,7,3,49
4246,4,4,55
4247,5,4,54
4248,4,4,56
4249,5,5,55
4250,4,4,54
4251,5,3,48
4252,4,4,60
4253,5,3,62
4254,4,3,69
4255,5,4,62
4256,5,4,61
4257,4,3,49
4258,5,3,51
4259,4,4,50
4260,5,3,50
4261,4,3,49
4262,5,3,49
4263,3,3,47
4264,5,4,45
4265,4,4,42
4266,5,4,51
4267,4,4,47
4268,5,4,50
4269,5,4,42
4270,4,4,43
4271,5,4,47
4272,4,5,54
4273,5,4,43
4274,4,4,51
4275,5,4,45
4276,3,4,45
4277,5,4,47
4278,3,4,41
4279,5,4,45
4280,3,4,44
4281,5,4,52
4282,2,4,39
4283,1,4,51
4284,2,4,49
4285,1,4,43
4286,3,4,44
4287,3,5,50
4288,2,4,44
4289,4,4,42
4290,5,4,49
4291,4,4,40
4292,2,3,36
4293,4,3,36
4294,2,3,37
4295,5,3,37
4296,4,3,35
4297,5,3,33
4298,4,4,35
4299,5,4,35
4300,4,3,33
4301,5,3,30
4302,4,3,26
4303,5,3,24
4304,4,4,22
4305,5,3,22
4306,4,3,18
4307,5,4,24
4308,5,3,19
4309,4,3,14
4310,5,3,8
4311,3,4,10
4325,1,1,10
4326,1,2,7
4327,1,2,15
4328,1,2,16
4329,1,2,19
4330,1,2,15
4331,1,4,16
4332,6,3,21
4333,6,3,20
4334,4,2,18
4335,4,3,28
4336,4,4,33
4337,4,4,33
4338,4,4,40
4339,4,5,49
4340,4,4,48
4341,4,3,45
4342,6,3,42
4343,4,4,48
4344,4,6,54
4345,4,3,53
4346,3,4,61
4347,4,4,58
4348,4,4,57
4349,4,3,58
4350,4,4,53
4351,4,3,53
4352,4,4,50
4353,6,4,47
4354,3,3,45
4355,6,3,50
4356,6,3,44
4357,2,3,44
4358,6,3,41
4359,2,3,45
4360,4,3,50
4361,4,3,44
4362,4,5,50
4363,5,4,43
4364,5,4,55
4365,5,4,50
4366,4,3,52
4367,5,4,51
4368,4,5,56
4369,4,5,60
4370,4,4,53
4371,4,4,52
4372,4,4,57
4373,4,3,59
4374,4,4,66
4375,4,4,70
4376,4,3,49
4377,4,3,47
4378,4,3,46
4379,4,3,45
4380,4,3,52
4381,4,3,41
4382,4,3,47
4383,4,3,45
4384,4,4,45
4385,4,3,43
4386,4,4,45
4387,4,4,52
4388,4,4,44
4389,4,4,47
4390,4,4,44
4391,4,4,46
4392,4,5,45
4393,4,4,48
4394,4,4,44
4395,4,4,43
4396,3,4,55
4397,4,3,42
4398,4,4,49
4399,4,4,52
4400,4,4,46
4401,4,4,52
4402,4,4,48
4403,6,4,47
4404,6,4,45
4405,2,4,40
4406,4,4,45
4407,4,5,48
4408,4,4,42
4409,4,4,43
4410,4,4,42
4411,4,4,43
4412,4,3,33
4413,4,3,29
4414,4,3,33
4415,4,3,33
4416,4,3,33
4417,4,3,32
4418,4,3,33
4419,4,4,32
4420,4,3,25
4421,4,3,27
4422,4,3,27
4423,4,3,23
4424,4,4,24
4425,4,4,27
4426,4,3,20
4427,4,3,14
4428,4,3,16
4429,4,3,12
4430,4,3,10
4431,4,3,8
4446,2,1,6
4447,1,2,7
4448,1,2,8
4449,1,2,17
4450,1,4,24
4451,1,3,21
4452,2,2,19
4453,6,3,24
4454,2,2,26
4455,4,3,29
4456,5,4,42
4457,4,5,43
4458,5,5,43
4459,5,5,48
4460,4,4,42
4461,5,3,47
4462,6,3,49
4463,2,3,55
4464,4,5,58
4465,5,5,55
4466,3,3,59
4467,5,4,58
4468,4,3,59
4469,5,4,61
4470,4,4,58
4471,5,3,54
4472,2,3,50
4473,2,4,48
4474,2,3,48
4475,2,4,50
4476,2,3,45
4477,2,3,37
4478,2,3,45
4479,2,4,45
4480,2,3,44
4481,4,3,47
4482,5,4,31
4483,5,4,44
4484,5,4,50
4485,5,4,46
4486,4,5,57
4487,5,3,48
4488,5,5,62
4489,7,5,43
4490,4,5,61
4491,5,5,61
4492,4,4,57
4493,5,4,61
4494,4,4,76
4495,5,3,52
4496,5,3,41
4497,4,3,44
4498,5,3,40
4499,4,3,39
4500,5,3,42
4501,4,3,43
4502,5,3,41
4503,4,3,44
4504,2,3,40
4505,3,3,39
4506,5,4,45
4507,4,4,47
4508,5,4,46
4509,5,4,46
4510,4,4,47
4511,5,4,47
4512,4,5,52
4513,5,4,45
4514,4,4,39
4515,5,4,47
4516,4,4,48
4517,5,4,44
4518,4,4,54
4519,2,4,53
4520,4,4,50
4521,5,4,49
4522,5,4,49
4523,6,4,50
4524,2,4,46
4525,1,5,43
4526,2,5,47
4527,4,4,45
4528,5,4,46
4529,4,4,44
4530,5,4,46
4531,4,4,45
4532,5,3,35
4533,4,3,35
4534,2,3,33
4535,5,3,32
4536,4,3,32
4537,2,3,24
4538,4,3,22
4539,5,3,25
4540,4,3,20
4541,5,3,23
4542,4,4,21
4543,5,4,27
4544,4,4,21
4545,5,3,17
4546,4,4,20
4547,5,3,17
4548,5,2,9
4549,4,3,11
4550,2,4,8
4567,0,0,4
4568,2,3,20
4569,1,2,10
4570,1,2,18
4571,1,3,20
4572,2,2,19
4573,6,2,21
4574,2,3,34
4575,4,4,42
4576,5,4,47
4577,4,5,51
4578,7,5,45
4579,5,4,46
4580,4,4,45
4581,2,4,47
4582,6,4,47
4583,2,3,52
4584,4,4,52
4585,5,5,57
4586,3,4,56
4587,2,4,62
4588,4,3,59
4589,5,3,59
4590,4,3,59
4591,5,3,51
4592,5,4,57
4593,3,5,59
4594,2,4,54
4595,6,3,46
4596,2,3,51
4597,2,3,44
4598,2,3,44
4599,2,3,45
4600,2,3,47
4601,4,3,44
4602,5,3,42
4603,5,3,49
4604,5,3,48
4605,7,3,49
4606,5,5,50
4607,7,3,50
4608,4,4,55
4609,5,4,62
4610,4,3,54
4611,5,4,57
4612,4,4,55
4613,5,4,55
4614,4,3,55
4615,5,3,54
4616,5,3,49
4617,4,3,43
4618,5,3,38
4619,4,3,40
4620,5,3,40
4621,4,3,39
4622,5,3,39
4623,4,3,38
4624,5,3,40
4625,4,3,43
4626,5,4,47
4627,4,4,43
4628,5,4,42
4629,5,4,51
4630,4,4,51
4631,5,4,49
4632,4,5,57
4633,5,4,44
4634,4,4,48
4635,5,4,42
4636,4,4,49
4637,5,4,43
4638,4,4,39
4639,5,4,50
4640,4,5,54
4641,5,4,49
4642,5,4,51
4643,4,4,37
4644,5,5,46
4645,3,4,42
4646,2,4,40
4647,4,4,40
4648,5,4,40
4649,4,4,45
4650,5,4,40
4651,4,3,38
4652,5,4,41
4653,4,3,33
4654,5,3,37
4655,5,4,38
4656,4,4,36
4657,5,4,36
4658,4,3,28
4659,5,4,26
4660,4,3,23
4661,5,3,28
4662,4,4,25
4663,5,4,27
4664,3,3,20
4665,2,2,9
4666,4,3,14
4667,2,3,11
4668,2,3,12
4669,4,2,5
4688,1,2,13
4689,1,2,16
4690,1,3,17
4691,1,2,15
4692,6,3,23
4693,6,2,19
4694,4,4,28
4695,4,3,31
4696,4,3,35
4697,4,3,43
4698,4,5,51
4699,4,5,51
4700,3,5,46
4701,3,4,41
4702,6,5,49
4703,4,3,53
4704,4,3,53
4705,4,3,52
4706,3,4,61
4707,4,4,64
4708,4,3,57
4709,4,3,54
4710,4,4,51
4711,4,4,52
4712,4,4,55
4713,3,5,40
4714,4,4,50
4715,6,3,52
4716,3,5,55
4717,2,4,52
4718,2,4,52
4719,1,3,47
4720,4,3,47
4721,4,3,49
4722,4,4,47
4723,5,3,50
4724,5,4,53
4725,5,3,52
4726,5,5,53
4727,5,3,53
4728,4,4,59
4729,4,4,59
4730,4,3,53
4731,4,3,56
4732,4,4,56
4733,4,3,51
4734,4,4,57
4735,4,3,47
4736,4,3,48
4737,4,3,43
4738,4,3,41
4739,4,3,45
4740,4,3,41
4741,4,3,43
4742,4,3,41
4743,4,3,35
4744,4,3,39
4745,4,3,40
4746,4,4,45
4747,4,4,44
4748,4,4,41
4749,4,4,55
4750,4,4,46
4751,4,4,48
4752,4,5,52
4753,4,4,47
4754,4,4,43
4755,4,4,43
4756,4,3,33
4757,4,3,37
4758,4,4,39
4759,4,4,43
4760,4,5,58
4761,4,4,57
4762,4,4,45
4763,4,4,43
4764,4,4,42
4765,3,4,45
4766,4,4,41
4767,4,4,34
4768,4,3,34
4769,4,3,37
4770,4,4,41
4771,4,4,40
4772,4,3,35
4773,4,3,37
4774,4,4,37
4775,4,3,37
4776,4,4,43
4777,4,3,34
4778,4,3,28
4779,4,3,26
4780,4,3,24
4781,4,4,27
4782,4,4,27
4783,4,3,21
4784,3,4,15
4785,4,3,14
4786,4,3,12
4787,4,2,6
4809,1,2,11
4810,1,6,18
4811,1,3,17
4812,2,3,18
4813,6,3,21
4814,2,4,21
4815,4,3,26
4816,5,3,35
4817,4,4,40
4818,2,5,47
4819,5,5,49
4820,3,4,48
4821,2,5,51
4822,6,4,49
4823,2,4,49
4824,4,4,50
4825,2,4,51
4826,3,3,54
4827,2,3,53
4828,4,3,57
4829,5,3,54
4830,4,4,54
4831,5,4,50
4832,5,3,53
4833,4,5,60
4834,5,4,54
4835,3,4,60
4836,2,4,52
4837,2,4,55
4838,2,3,48
4839,2,3,40
4840,2,3,53
4841,4,3,51
4842,5,3,50
4843,5,3,52
4844,5,4,57
4845,7,3,50
4846,5,5,60
4847,7,5,53
4848,4,4,53
4849,5,4,53
4850,4,3,48
